Dates,PX_LAST
9/19/2018,3722.5
9/20/2018,3817
9/21/2018,3921
9/24/2018,3909
9/25/2018,3957
9/26/2018,3886
9/27/2018,3877.5
9/28/2018,3880
10/1/2018,3843
10/2/2018,3890.5
10/3/2018,3917.5
10/4/2018,3901.5
10/5/2018,3744.5
10/8/2018,3733.5
10/9/2018,3793.5
10/10/2018,3646
10/11/2018,3629
10/12/2018,3674.5
10/15/2018,3736.5
10/16/2018,3738
10/17/2018,3794
10/18/2018,3733
10/19/2018,3677
10/22/2018,3700
10/23/2018,3628.5
10/24/2018,3599.5
10/25/2018,3655.5
10/26/2018,3664.5
10/29/2018,3724
10/30/2018,3707.5
10/31/2018,3803.5
11/1/2018,3855.5
11/2/2018,3853
11/5/2018,3924
11/6/2018,3868.5
11/7/2018,3930.5
11/8/2018,3979.5
11/9/2018,3849.5
11/12/2018,3885
11/13/2018,3846
11/14/2018,3710
11/15/2018,3800.5
11/16/2018,3910
11/19/2018,3889
11/20/2018,3808
11/21/2018,3850
11/22/2018,3768
11/23/2018,3642
11/26/2018,3629
11/27/2018,3554
11/28/2018,3566
11/29/2018,3619
11/30/2018,3559
12/3/2018,3701.5
12/4/2018,3725.5
12/5/2018,3650
12/6/2018,3513.5
12/7/2018,3584.5
12/10/2018,3527
12/11/2018,3642.5
12/12/2018,3709.5
12/13/2018,3734.5
12/14/2018,3675.5
12/17/2018,3762.5
12/18/2018,3732
12/19/2018,3823.5
12/20/2018,3746.5
12/21/2018,3800
12/24/2018,3775
12/27/2018,3712
12/28/2018,3762.5
12/31/2018,3730
1/2/2019,3690.5
1/3/2019,3643
1/4/2019,3793.5
1/7/2019,3831
1/8/2019,3861.5
1/9/2019,3905.5
1/10/2019,3882.5
1/11/2019,3867.5
1/14/2019,3861
1/15/2019,3902
1/16/2019,3879
1/17/2019,3897
1/18/2019,3925
1/21/2019,3931
1/22/2019,3845.5
1/23/2019,3761.5
1/24/2019,3765
1/25/2019,3878
1/28/2019,3944.5
1/29/2019,4077.5
1/30/2019,4133.5
1/31/2019,4187.5
2/1/2019,4230
2/4/2019,4267
2/5/2019,4303
2/6/2019,4298.5
2/7/2019,4267
2/8/2019,4265
2/11/2019,4287
2/12/2019,4294.5
2/13/2019,4354.5
2/14/2019,4347.5
2/15/2019,4398
2/18/2019,4396
